Sample ID	Tissue	Treatment	Timepoint	Species	B11	Na23	Mg26	Al27	P31	S34	K39	Ca44	Fe54	Mn55	Co59	Ni60	Cu63	Zn66	As75	Se78	Rb85	Sr88	Mo98	Cd111		NDVI800	NDVI850	reNDVI	PRI1	PRI2	PRI3	WBI	NDWI1	NDWI2	SR1	SR2	SR3	SR4	SR5	DWSI	SIPI	ARI1	ARI2	CRI1	CRI2	WCRI	CCI	CCI2	NIRv	R2131	R710	VIS_mean	NIR_mean	SWIR1_mean	SWIR2_mean	Chl	Car
E1.0_P27_7D_Ctrl_R	Root	Control	7 d	Populus trichocarpa	12.87254571	65.88877354	2533.288023	9.950428933	6129.604217	39685.0895	37886.46552	1380.32336	374.3050882	445.0608452	0.005523809	0.14198058	20.88715565	45.8471306	0.008781471	0.015418088	0.569971798	2.204614825	148.8325387	0.040270832																																	
E1.0_P26_7D_FeEX_R	Root	FeEX	7 d	Populus trichocarpa	14.30790641	437.0152705	1991.672438	15.86149608	4246.310187	25864.88653	26682.16521	1216.993417	552.3878601	80.03153078	0.00477345	0.240550765	7.307619383	36.09508476	0.011698216	0.007115457	0.404928971	2.350633484	124.6837794	0.032164974																																	
E1.0_P29_7D_FeEX_R	Root	FeEX	7 d	Populus trichocarpa	16.36783058	532.8567978	2106.146992	12.5163493	6017.950954	36215.5654	33418.83313	1565.746801	712.0396287	100.4549509	0.004037939	0.122705452	9.297084556	46.46435432	0.008685338	0.004914626	0.603089612	2.858360467	153.2188778	0.042049401																																	
E1.0_P16_7D_FeEX_R	Root	FeEX	7 d	Populus trichocarpa	14.41794425	428.0431332	1940.424009	13.95248695	5248.296558	29604.53001	29894.69759	1326.789085	693.7611359	164.4153954	0.006641776	0.216245528	10.71704192	34.16590443	0.009411422	0.015089696	0.366649589	2.382389519	131.3218238	0.036286668																																	
E1.0_P3_7D_FeLim_R	Root	FeLim	7 d	Populus trichocarpa	23.46176406	53.01698766	3093.350547	10.14535336	4667.774187	31994.64869	31851.91774	1175.29746	68.42506242	787.9925697	0.037209618	0.292435127	73.64485538	117.1050647	0.00347552	-0.004039601	0.427227165	1.936965138	94.0360686	0.028027083																																	
E1.0_P23_7D_FeLim_R	Root	FeLim	7 d	Populus trichocarpa	13.65702968	30.54926805	2214.237708	10.08839841	5700.591138	36408.872	32306.349	1227.741228	271.4000384	1087.152211	0.030831951	0.194629011	82.47149908	102.7042694	0.007914799	-0.003159923	0.252748307	1.997487613	152.8427189	0.046161214																																	
E1.0_P14_7D_FeLim_R	Root	FeLim	7 d	Populus trichocarpa	13.13518841	31.18937202	2694.343684	6.135021083	4931.801841	33453.28332	35534.00785	1156.188789	101.2918611	787.5340044	0.029813155	0.30382551	68.82415087	99.3744702	0.005253346	0.013669116	0.291585908	1.78180024	99.43554976	0.028425827																																	
E1.0_P12_7D_ZnEx_R	Root	ZnEx	7 d	Populus trichocarpa	17.98876177	64.10707075	1335.964352	17.73095221	5371.841259	35877.73418	22788.07771	1180.620947	936.1470145	203.0558109	0.006728441	0.296699067	50.85687884	950.4789279	0.012144102	-0.002277448	0.304577094	2.299551579	116.3966	0.034949604																																	
E1.0_P8_7D_ZnEx_R	Root	ZnEx	7 d	Populus trichocarpa	24.70466238	241.5375769	1807.472906	14.70379347	7125.473686	52887.31142	26870.12782	1688.486258	843.8221855	297.7998876	0.009618978	0.202575178	54.76834345	1272.266115	0.013783725	-0.024750975	0.666881097	3.466347595	111.7988663	0.03649931																																	
E1.0_P25_7D_ZnEx_R	Root	ZnEx	7 d	Populus trichocarpa	13.56238413	64.418017	1179.197929	15.30812058	6953.050467	31823.57857	25876.24156	1207.419291	1498.914366	370.6285815	0.007315491	0.091782522	49.05893646	1029.103922	0.011982197	0.011871344	0.489349495	2.315526857	108.5474178	0.031710862																																	
E1.0_P1_7D_ZnLim_R	Root	ZnLim	7 d	Populus trichocarpa	19.23570594	120.5067075	2445.272985	8.523272755	5162.132144	35467.69421	28011.89341	1261.493359	424.871402	575.0773677	0.032643526	0.138116166	22.26346993	24.5243114	0.007161864	0.009171187	0.263057854	2.429175892	167.0716473	0.048805725																																	
E1.0_P5_7D_ZnLim_R	Root	ZnLim	7 d	Populus trichocarpa	12.35428195	102.2715932	1630.441181	7.414027182	4465.103167	25433.39835	24330.42991	1171.828172	482.2228889	744.8381558	0.019104048	0.079554393	13.7895312	17.23496155	0.010084034	0.004070065	0.24809271	2.244561413	107.7721242	0.030970898																																	
E1.0_P19_7D_ZnLim_R	Root	ZnLim	7 d	Populus trichocarpa	14.39521416	101.8663252	2885.239034	5.203974244	5795.051558	40445.08718	37630.86887	1331.658744	213.3388131	518.0293424	0.037033808	0.138010187	15.75526621	18.65320828	0.011026988	0.013258738	0.627273708	2.300780478	134.5159412	0.037338926																																	
E1.0_P2_14D_Ctrl_R	Root	Control	14 d	Populus trichocarpa	16.76952398	38.07630027	1958.01987	4.873372008	5043.644452	35313.66832	39761.7454	1397.735722	440.9783042	230.3257587	0.005337529	0.138481606	21.96915235	32.63717917	0.010494473	-0.001245162	0.218101184	2.45183828	134.0187851	0.034138691																																	
E1.0_P21_14D_Ctrl_R	Root	Control	14 d	Populus trichocarpa	13.79494325	30.24789515	2030.22987	5.721582295	5014.243228	32631.16404	40301.067	1347.949078	472.2426815	284.457771	0.004496961	0.126389228	18.21708324	31.71863192	0.010182705	0.016781447	0.255412778	2.122171414	124.2106467	0.034156081																																	
E1.0_P27_14D_Ctrl_R	Root	Control	14 d	Populus trichocarpa	61.87726293	28.28760913	2038.420136	101.8363567	4708.595783	34148.6147	34688.56062	1546.473594	764.7090669	698.6219727	0.00771174	0.264659071	18.7689976	40.00974302	0.019227917	0.007920485	0.422267218	3.931237011	146.3605876	0.042240906																																	
E1.0_P26_14D_FeEX_R	Root	FeEX	14 d	Populus trichocarpa	16.01634838	588.0310605	1657.738979	13.24466073	5043.888111	32328.05898	35614.98961	1279.632103	590.3069579	74.71597089	0.005227738	0.169697331	10.54624131	35.64206107	0.009014131	-0.009335338	0.334750824	2.097189083	126.6130631	0.036962666																																	
E1.0_P29_14D_FeEX_R	Root	FeEX	14 d	Populus trichocarpa	15.45194505	555.5309804	1567.987957	12.91740041	6047.060853	34256.21537	34870.62908	1447.310335	667.2703184	74.90443032	0.003521461	0.095211877	7.999162961	30.5468448	0.007873744	0.012192778	0.312063753	2.381787611	138.9609181	0.037918896																																	
E1.0_P16_14D_FeEX_R	Root	FeEX	14 d	Populus trichocarpa	14.02358276	551.019467	1407.596515	11.83422903	5941.194575	31471.25417	34277.74164	1358.766612	469.5509692	67.44056861	0.005303546	0.16058686	8.939586638	55.19942903	0.009133465	0.000571704	0.260904676	2.275747656	133.7273458	0.039466701																																	
E1.0_P3_14D_FeLim_R	Root	FeLim	14 d	Populus trichocarpa	13.72419345	28.52216457	1662.75644	4.729932251	4637.493126	28522.05409	33474.96409	1270.754686	24.47200893	1255.935921	0.029694656	0.152144574	139.6918202	112.9072598	0.006937107	0.006778449	0.25361103	1.985580415	97.64287095	0.031235389																																	
E1.0_P23_14D_FeLim_R	Root	FeLim	14 d	Populus trichocarpa	17.88842992	25.57110258	1279.921402	5.367997663	4178.802598	30100.70847	27964.87932	1327.818245	188.9890306	1125.039559	0.03022262	0.124869727	111.1459122	75.05858411	0.009887955	0.008576889	0.151434777	2.23867121	136.4307733	0.041819052																																	
E1.0_P14_14D_FeLim_R	Root	FeLim	14 d	Populus trichocarpa	12.54055744	25.45686366	1203.970875	5.384757836	3739.938644	22582.11619	26849.58073	1149.240451	85.60507125	902.8072273	0.018945469	0.079338447	100.7976588	63.46393865	0.007160254	0.007615877	0.168781396	2.054586743	102.3977222	0.029436152																																	
E1.0_P12_14D_ZnEx_R	Root	ZnEx	14 d	Populus trichocarpa	13.25422663	29.47241215	478.7985272	4.863229137	5199.053494	21337.73558	17046.22564	1214.508735	1277.909352	73.4137551	0.004033306	0.163663828	33.36602659	789.3127247	0.008018618	0.002010294	0.135803709	2.189310965	95.04383637	0.028392993																																	
E1.0_P8_14D_ZnEx_R	Root	ZnEx	14 d	Populus trichocarpa	17.28683015	33.38524158	697.9284117	5.024042508	6050.675446	25999.88669	20902.92983	1249.69902	914.992168	94.27056248	0.00497907	0.273893719	30.10561551	837.4881484	0.007854637	0.012627506	0.259821716	1.997803811	80.91527406	0.023258232																																	
E1.0_P25_14D_ZnEx_R	Root	ZnEx	14 d	Populus trichocarpa	13.54947653	30.9983462	548.571476	4.443783246	6455.316293	24924.73173	19303.81805	1153.990083	973.5841542	75.43381449	0.00426557	0.105888265	34.08247086	853.1760657	0.005835348	0.006558689	0.207207092	2.146912296	109.7716633	0.029192629																																	
E1.0_P1_14D_ZnLim_R	Root	ZnLim	14 d	Populus trichocarpa	18.78439621	24.12117987	2241.697639	5.032735856	4882.524275	31854.29548	38859.4554	1371.779405	146.1870282	310.3778689	0.032448219	0.304048167	16.26019617	22.80072321	0.006391627	0.014197225	0.223483596	2.198589294	113.5948248	0.038122162																																	
E1.0_P5_14D_ZnLim_R	Root	ZnLim	14 d	Populus trichocarpa	14.5163928	22.7906482	1802.382132	2.782751244	5991.357477	31688.58304	40082.37822	1302.362284	148.5177693	305.5950307	0.028791871	0.158881077	20.16956271	18.20177782	0.008354734	0.000119066	0.249402726	2.229007139	128.3291041	0.03644334																																	
E1.0_P19_14D_ZnLim_R	Root	ZnLim	14 d	Populus trichocarpa	14.13546643	25.96162229	2082.278225	3.914922168	4847.748961	32929.32223	36436.46923	1251.677951	216.5074897	378.8337727	0.027779793	0.141815911	16.22766766	17.13808877	0.008938365	0.006524272	0.337247117	2.171061289	120.1883825	0.032977591																																	
E1.0_P11_21D_Ctrl_R	Root	Control	21 d	Populus trichocarpa	12.26466042	23.31976978	2726.728526	1.90242506	4331.648618	30064.75751	29970.03652	1210.165041	124.397569	537.2580456	0.007251652	0.235517112	7.884201804	44.79223507	0.006277728	0.012517714	0.162564418	1.523968637	62.59062185	0.01906295																																	
E1.0_P17_21D_Ctrl_R	Root	Control	21 d	Populus trichocarpa	12.37449626	18.46553349	1954.404656	2.86616705	4080.657718	25489.32317	27372.89352	1139.099136	418.3119512	975.1476868	0.005719788	0.303185157	9.375650397	32.28949263	0.007885199	0.002687045	0.167240714	1.672709433	63.96204724	0.019810457																																	
E1.0_P13_21D_Ctrl_R	Root	Control	21 d	Populus trichocarpa	12.88431656	20.21379522	1701.427693	2.438961416	4359.55222	28764.27569	28561.12496	1458.865202	497.589248	680.5112468	0.004622808	0.160332857	12.3632042	29.45737869	0.011193522	0.004191194	0.201062594	1.861066071	91.63621613	0.026599232																																	
E1.0_P6_21D_FeEX_R	Root	FeEX	21 d	Populus trichocarpa	17.24313092	815.8287684	1933.807174	13.73701079	5626.801403	42171.8282	33273.21492	1516.736239	513.4515061	108.294003	0.010915488	0.096943775	6.284547657	30.49122758	0.007604778	2.99702E-05	0.185625355	2.026349141	119.9403141	0.031170891																																	
E1.0_P10_21D_FeEX_R	Root	FeEX	21 d	Populus trichocarpa	12.61884704	746.5449454	1591.162826	12.86060991	5781.093745	34718.90983	30248.90607	1507.162092	515.9038661	113.7234524	0.010853458	0.11754865	7.241782048	33.75022392	0.010621505	0.008817782	0.178586197	1.878992404	111.0215908	0.030549552																																	
E1.0_P31_21D_FeEX_R	Root	FeEX	21 d	Populus trichocarpa	15.6953738	702.020881	1289.64256	27.8353629	5564.942952	30381.07237	26979.28862	1468.939596	1115.326537	177.3808159	0.009674207	0.281734271	9.351578297	34.18959323	0.013387751	0.004597757	0.185867664	2.143902262	139.5931993	0.040995714																																	
E1.0_P22_21D_FeLim_R	Root	FeLim	21 d	Populus trichocarpa	12.80547905	15.74249739	1411.080028	3.117297277	2860.314377	22107.28761	27695.10208	1198.296555	119.4040253	1355.092829	0.033357038	0.193006723	196.6283275	109.9023572	0.010523131	0.004286346	0.169726125	1.685412022	71.94903835	0.025155553																																	
E1.0_P7_21D_FeLim_R	Root	FeLim	21 d	Populus trichocarpa	13.00618742	17.69956778	1418.867629	2.594660053	3083.351395	21521.81651	27092.24069	1167.419001	74.01445067	1467.215872	0.032519185	0.207535369	183.1233616	111.3436132	0.009301134	0.000222363	0.1860232	1.755751143	70.76796564	0.021960529																																	
E1.0_P30_21D_FeLim_R	Root	FeLim	21 d	Populus trichocarpa	14.87846829	17.46082417	1625.333393	2.738882275	3173.57977	20977.09801	29968.56725	1199.567876	19.91741537	1323.872612	0.041828973	0.273860347	185.2567866	146.1808305	0.007081862	0.003861818	0.195865783	1.677673259	64.09651058	0.022725014																																	
E1.0_P4_21D_ZnEx_R	Root	ZnEx	21 d	Populus trichocarpa	13.09146278	25.07901544	328.6296569	3.709495474	4344.571699	20381.09626	12300.53793	916.2074132	554.868504	15.83767378	0.00212913	0.244079642	46.89554268	624.8063073	0.004327688	0.006406832	0.080920949	1.46431783	106.3579004	0.029349308																																	
E1.0_P15_21D_ZnEx_R	Root	ZnEx	21 d	Populus trichocarpa	12.40678635	32.00093832	380.2372812	2.8064863	5364.64034	20691.95614	14243.83043	959.2726281	578.5657713	18.48746418	0.002232936	0.083178018	52.97854439	673.8456577	0.005906682	0.002064228	0.12718059	1.534954131	113.6517371	0.02796926																																	
E1.0_P20_21D_ZnEx_R	Root	ZnEx	21 d	Populus trichocarpa	13.7819704	39.37766685	343.6778033	4.152581557	3818.383777	18684.868	11928.7478	1016.277165	751.3318582	19.61290239	0.00205287	0.060716757	45.90983553	579.4350213	0.004743343	0.003326639	0.104353817	1.71701891	108.9549951	0.03110311																																	
E1.0_P9_21D_ZnLim_R	Root	ZnLim	21 d	Populus trichocarpa	13.21466953	34.98359765	2113.519377	2.1120335	3470.013748	25371.43996	30523.78112	1278.219733	150.265525	832.9832177	0.008470263	0.037432998	16.09477826	20.14869355	0.009315198	0.002126297	0.192342179	1.842355131	92.18418804	0.031757854																																	
E1.0_P18_21D_ZnLim_R	Root	ZnLim	21 d	Populus trichocarpa	12.76528546	26.56081911	1629.117702	3.590798338	3092.436293	20241.50975	24123.73699	1078.336725	188.1587308	686.5461998	0.006996842	0.229918199	9.040433149	13.94021497	0.007788625	0.003085802	0.222366671	1.711404727	55.58763797	0.017299897																																	
E1.0_P28_21D_ZnLim_R	Root	ZnLim	21 d	Populus trichocarpa	13.85023934	22.19064012	2516.630115	1.895471372	3463.395348	25635.1863	28509.63577	1141.667508	77.78716815	909.4230502	0.011388794	0.127770837	10.7280618	15.43286137	0.010416279	0.00532538	0.194356533	1.577933009	62.46136609	0.019303938																																	
E1.0_S77_0H_Ctrl_R	Root	Control	0 h	Sorghum bicolor	47.98434702	37.04524902	781.1477702	14.2368529	6159.284545	38177.79006	81220.76351	978.9692855	47.34083783	917.5628024	0.055953841	0.834158129	175.7281634	110.0495967	0.008450843	0.033467529	0.275616475	1.082882633	71.82634474	0.018704567																																	
E1.0_S78_0H_Ctrl_R	Root	Control	0 h	Sorghum bicolor	19.71620548	41.06380627	800.9641755	10.5888048	7844.070907	29561.47506	88198.46769	790.7545702	26.12352336	344.6418649	0.01477682	0.350989221	102.9944808	50.6218426	0.005254915	0.034702956	0.198971907	0.814771629	44.93498735	0.011334383																																	
E1.0_S79_0H_Ctrl_R 	Root	Control	0 h	Sorghum bicolor	20.80315652	49.20954345	988.9034988	10.85697507	9173.272896	35247.10121	94870.22478	852.1900643	34.24854357	427.572749	0.021864992	0.271860684	130.3528378	72.03544761	0.005437052	0.003106396	0.219874092	0.988535465	52.76444045	0.009501773																																	
E1.0_S88_0H_Ctrl_R	Root	Control	0 h	Sorghum bicolor	9.797270001	41.55331868	962.7356434	11.9015134	8551.645969	28529.41482	98154.23189	1189.518914	36.17978917	367.4631993	0.015177572	0.624822559	107.7750064	144.8757318	0.007704227	0.033455072	0.211469499	1.020457043	43.72002556	0.008343712																																	
E1.0_S87_0H_Ctrl_R	Root	Control	0 h	Sorghum bicolor	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A																																	
E1.0_S90_0H_Ctrl_R	Root	Control	0 h	Sorghum bicolor	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A																																	
E1.0_S20_1H_Ctrl_R	Root	Control	1 h	Sorghum bicolor	30.37277656	46.56090203	1344.063084	18.92123162	8808.415194	36035.59413	86526.08362	5395.27134	95.37414991	908.7325231	0.055461935	0.335413781	119.20265	727.1364923	0.009957685	0.021657138	0.375123946	2.752540117	45.1983602	0.010670661																																	
E1.0_S2_1H_Ctrl_R	Root	Control	1 h	Sorghum bicolor	17.00762205	90.72559801	1114.922387	27.82850621	7957.238363	31185.91103	83000.10258	2412.273125	1420.215143	945.7198928	0.042174618	0.826061436	106.1883153	331.7795394	0.057616677	0.024253677	0.27036826	1.666778207	54.67027538	0.014257115																																	
E1.0_S22_1H_Ctrl_R	Root	Control	1 h	Sorghum bicolor	20.68768238	59.67793433	1503.207806	24.83211839	9940.513757	36673.53618	96193.11343	7359.764937	77.73993575	468.5816401	0.04691332	0.655354431	63.73139577	995.9880597	0.01521813	0.017449207	0.38428929	3.60981066	48.27957873	0.011212699																																	
E1.0_S35_1H_FeEX_R	Root	FeEX	1 h	Sorghum bicolor	7.935409131	119.2057832	1452.154934	32.48987794	8667.191153	32067.57359	86955.64568	7945.393547	402.4525487	708.7763747	0.066003227	0.560621445	88.36698788	1100.406954	0.026327464	0.015295933	0.41709764	4.24610963	40.46883074	0.013703217																																	
E1.0_S6_1H_FeEX_R	Root	FeEX	1 h	Sorghum bicolor	2.998458141	7.525393663	99.64569158	1.796506071	866.8564475	1450.458302	9036.792945	86.76269838	263.0659248	49.52914101	0.002545042	0.057449033	3.202048702	13.2103022	0.010094172	-0.001423543	0.025982872	0.096910125	2.209909633	0.000436958																																	
E1.0_S28_1H_FeEX_R	Root	FeEX	1 h	Sorghum bicolor	43.18589336	138.0390762	912.5076293	21.3188246	9404.580524	34493.63076	83109.5215	1256.54958	124.5346561	846.2231148	0.033661698	1.182111265	160.8987351	187.415864	0.01584274	0.096783322	0.295666523	1.479155041	59.71492741	0.010366157																																	
E1.0_S12_1H_FeLim_R	Root	FeLim	1 h	Sorghum bicolor	14.55950949	68.04082162	935.977819	13.31169484	8379.36088	28088.66717	92684.02395	1258.90543	96.77655513	792.2832997	0.029371555	0.469283716	106.7510109	129.4507194	0.009368284	0.062949031	0.276187336	1.262331342	42.17578086	0.010640127																																	
E1.0_S43_1H_FeLim_R	Root	FeLim	1 h	Sorghum bicolor	9.133841877	118.2566327	1289.637823	21.31677036	9931.584656	31844.87183	98903.91324	2644.835477	226.5362938	559.3026191	0.026141316	1.625130503	59.98992926	276.8491345	0.01638065	0.126539234	0.313299708	1.845312067	43.97886661	0.018663128																																	
E1.0_S44_1H_FeLim_R	Root	FeLim	1 h	Sorghum bicolor	45.82064955	76.02900211	785.9443775	17.78097699	8051.847412	28592.37397	72379.86498	920.4834801	113.4221268	393.0005223	0.015552485	0.817852443	57.62501456	61.7707991	0.007239883	0.074375125	0.230012002	0.908635325	31.05574498	0.010302872																																	
E1.0_S36_1H_ZnEx_R	Root	ZnEx	1 h	Sorghum bicolor	4.26727231	68.21977076	806.5859967	13.71261556	8464.104949	32411.35258	88109.27037	1058.341768	93.88386536	603.47659	0.027625634	2.393991416	131.5993228	107.2012397	0.006162076	0.059431181	0.254059331	1.024142177	58.03153458	0.019493291																																	
E1.0_S51_1H_ZnEx_R	Root	ZnEx	1 h	Sorghum bicolor	11.86770381	78.7512494	728.9432158	12.26447318	7465.423835	30169.05377	72730.62177	857.5669901	63.63025973	1195.88322	0.043424618	0.362463706	148.2654824	118.9281461	0.005286669	0.013202163	0.216364085	0.907396353	44.80584408	0.010260057																																	
E1.0_S70_1H_ZnEx_R	Root	ZnEx	1 h	Sorghum bicolor	19.85169971	89.0899163	823.8402178	10.41329959	7299.283057	28186.53204	80008.39201	1041.67752	82.13424402	830.1130578	0.028696301	0.282046555	151.8565848	149.0527606	0.00572253	0.030293048	0.232653924	1.094013252	47.85297715	0.011309925																																	
E1.0_S1_1H_ZnLim_R	Root	ZnLim	1 h	Sorghum bicolor	45.94065137	121.5413301	1026.863388	13.11867423	8297.268585	20415.07124	74885.93497	1270.520981	74.89538826	552.9888241	0.025468614	0.426706543	55.84537823	133.2009137	0.006486919	0.144922141	0.221540081	1.140395721	30.06042386	0.00870968																																	
E1.0_S37_1H_ZnLim_R	Root	ZnLim	1 h	Sorghum bicolor	12.15970555	215.3196254	1276.986062	52.33035266	8809.011612	21543.8933	80275.23125	1342.626938	342.1188258	607.8916494	0.028586684	0.263325526	58.25516207	99.46451841	0.019327091	0.129574273	0.233399903	1.899076853	48.69056651	0.04878354																																	
E1.0_S32_1H_ZnLim_R	Root	ZnLim	1 h	Sorghum bicolor	31.76981471	116.1497204	865.002199	14.33034359	8866.845403	20678.95219	93305.14654	907.6434255	76.87365655	503.2553755	0.02195749	0.290382345	62.59483942	70.38261512	0.00392508	0.008847869	0.245979086	1.125404734	40.00087683	0.013932155																																	
E1.0_S30_2D_Ctrl_R	Root	Control	2 d	Sorghum bicolor	4.598233656	28.79491681	1098.376569	16.70060146	8879.444154	32518.4928	85551.76545	3275.144947	69.48068877	742.5844884	0.047904814	0.374981113	131.2038445	410.6187345	0.007435519	0.003352306	0.279750099	2.06348567	50.15968561	0.010291611																																	
E1.0_S48_2D_Ctrl_R	Root	Control	2 d	Sorghum bicolor	4.476538799	40.66766761	800.4007831	9.468931119	8446.966133	27649.50571	72867.59491	1060.496922	930.1287884	783.9280716	0.035183744	0.418828066	118.510927	136.2109517	0.035366985	0.025530734	0.198798678	1.034835853	38.60562214	0.009270138																																	
E1.0_S45_2D_Ctrl_R	Root	Control	2 d	Sorghum bicolor	5.83600727	34.36831548	813.8805177	11.22758631	8430.405797	32002.01644	81846.28326	1475.886446	94.30515695	776.9195017	0.044441305	0.416800037	153.0387202	143.7062886	0.005303331	0.030569596	0.229323635	1.281830981	61.9535744	0.013284327																																	
E1.0_S31_2D_FeEX_R	Root	FeEX	2 d	Sorghum bicolor	17.3165864	72.09714848	876.5043769	9.105441051	8660.026381	24714.57367	78439.01906	1782.243999	76.15357068	503.7292047	0.026191337	0.306144208	71.94121074	182.9811618	0.014877203	0.040129985	0.23520503	1.404214421	39.37318034	0.009233922																																	
E1.0_S42_2D_FeEX_R	Root	FeEX	2 d	Sorghum bicolor	16.6183324	71.61152565	618.1758531	8.569379315	7118.853045	25822.74945	69352.21601	897.5351677	83.55245308	607.6654856	0.022989569	0.348029229	91.67000433	87.05750862	0.007288509	0.010574831	0.185537076	0.943592528	39.64328117	0.009056901																																	
E1.0_S65_2D_FeEX_R	Root	FeEX	2 d	Sorghum bicolor	21.93646798	96.64655124	1099.179157	14.65185333	10758.04943	27732.9206	84178.71954	1287.974744	101.9986989	841.9285505	0.033562284	0.485753273	118.2625132	97.12685873	0.00810758	0.010173108	0.269481314	1.272121147	44.55428478	0.015802804																																	
E1.0_S3_2D_FeLim_R	Root	FeLim	2 d	Sorghum bicolor	10.42680304	41.46783419	760.7511033	10.66067683	7864.294142	28347.65416	75008.7196	1157.616278	82.75050404	998.3448352	0.049623278	0.560768796	164.401782	131.4522912	0.007478457	0.012382513	0.238328921	1.103864776	44.2590848	0.011606534																																	
E1.0_S13_2D_FeLim_R	Root	FeLim	2 d	Sorghum bicolor	4.518715506	32.4462033	785.5383562	9.170997893	8005.083331	24859.12254	81713.2568	983.4386939	76.04583637	615.2717935	0.037206002	0.330197815	117.247282	81.18589426	0.00604772	0.027220919	0.223174163	0.950278271	36.96241376	0.009925025																																	
E1.0_S7_2D_FeLim_R	Root	FeLim	2 d	Sorghum bicolor	4.107098598	53.22910444	740.6802968	9.336109637	8305.03644	33397.29306	73877.1102	1336.102805	124.9564188	747.7588731	0.054701105	0.357132142	171.2530866	148.8073375	0.006510627	0.036823787	0.198576745	1.148187193	57.68448716	0.012888243																																	
E1.0_S58_2D_ZnEx_R	Root	ZnEx	2 d	Sorghum bicolor	7.542930221	35.49401795	1038.092024	14.80072713	9527.508271	32528.6669	88221.05317	3137.304834	76.72465879	454.8107638	0.028229436	0.210337297	87.2367016	1871.733918	0.008144372	0.063308577	0.307920759	1.974092972	34.0632859	0.008770264																																	
E1.0_S46_2D_ZnEx_R	Root	ZnEx	2 d	Sorghum bicolor	9.250576585	65.69696623	947.5477546	8.887070697	10223.73149	42128.1244	86943.01066	1157.648414	97.75398477	570.6324599	0.030325682	0.32034128	187.2029875	1732.352127	0.011900808	0.03304095	0.22703154	1.33550439	47.5888031	0.011041551																																	
E1.0_S50_2D_ZnEx_R	Root	ZnEx	2 d	Sorghum bicolor	6.137759199	33.80591296	841.5526585	11.38603882	10669.57207	28150.28514	86616.23758	1767.686556	76.53876645	312.8160904	0.021579252	0.977153819	78.29698375	1278.568923	0.006564126	0.042370652	0.272709838	1.341310287	33.15818991	0.008212301																																	
E1.0_S8_2D_ZnLim_R	Root	ZnLim	2 d	Sorghum bicolor	16.06360469	76.78420026	726.9625329	45.68099733	7815.738433	30375.72325	64801.52943	1554.132596	198.0847968	847.4043323	0.070266266	0.574988919	136.3638033	160.949383	0.012090284	0.038127024	0.230493196	1.739501384	44.77971758	0.034387798																																	
E1.0_S9_2D_ZnLim_R	Root	ZnLim	2 d	Sorghum bicolor	8.04509071	55.64265533	972.4743504	6.450825379	9350.504257	29315.47384	83426.76949	1710.656225	61.2687722	1001.346544	0.055313093	0.31444033	95.52743137	137.2489301	0.006053888	0.013030345	0.237499563	1.312562711	39.23956322	0.011134771																																	
E1.0_S49_2D_ZnLim_R	Root	ZnLim	2 d	Sorghum bicolor	13.83891029	43.20897475	715.3184515	8.404689492	6696.420914	29245.65722	66540.15519	1043.598928	65.92709139	1541.914765	0.068694186	0.485783936	142.2814019	57.25362533	0.005928897	0.005528067	0.215717108	1.080300349	50.35910078	0.012448274																																	
E1.0_S14_4D_Ctrl_R	Root	Control	4 d	Sorghum bicolor	23.57773786	127.7351029	725.8146861	14.21679344	9026.57874	21151.045	69804.04782	785.4095216	1996.081538	641.016209	0.036683006	0.429756072	82.24356655	103.4622864	0.073516402	0.020060445	0.219581742	1.018574016	39.6770338	0.011639922																																	
E1.0_S68_4D_Ctrl_R	Root	Control	4 d	Sorghum bicolor	9.163303132	75.03495531	747.1414055	11.76171706	7715.439014	28975.73538	80295.25743	1138.563018	90.7520926	1020.122094	0.030595106	0.348898234	102.5872415	114.8907904	0.007483024	0.021035173	0.212455849	1.089353419	47.92198942	0.012139944																																	
E1.0_S72_4D_Ctrl_R	Root	Control	4 d	Sorghum bicolor	18.81877481	93.95163372	709.0194709	6.520523979	8386.437497	21769.94351	73345.50857	837.8764748	44.54181928	783.6068523	0.025695389	0.325673878	81.17471538	72.50906596	0.004826217	0.025034138	0.209649462	0.934662377	34.92355403	0.011336941																																	
E1.0_S24_4D_FeEX_R	Root	FeEX	4 d	Sorghum bicolor	6.464104907	139.2748691	623.5658499	6.254387649	8689.725685	26730.33582	81514.26292	719.6572064	128.4375881	333.6940947	0.014403855	0.310057322	48.06542868	41.81043488	0.004522878	0.01575177	0.192312555	0.896995724	47.03413994	0.010093547																																	
E1.0_S5_4D_FeEX_R	Root	FeEX	4 d	Sorghum bicolor	11.51406601	163.8087761	693.3106184	8.331306429	8229.870507	32785.22167	74213.41441	910.0719949	107.1372491	1333.170395	0.046103997	0.308405313	118.2196369	77.69102062	0.006399708	0.020573025	0.203123845	1.030460174	45.83738146	0.012044155																																	
